date,10y,2s10s,1y10y_vol,FNCC,G2CC
2023-12-21,3.89275199360404,-0.45565837280134014,107.267875380565,144.18,136.7
2023-12-22,3.90710743721508,-0.4308162833231899,107.332482735062,144.42999999999998,136.08
2023-12-26,3.88458137704368,-0.4014524673261195,107.527890721712,141.27,134.42000000000002
2023-12-27,3.78795310842675,-0.4527870402741403,108.615936292303,136.14,126.4
2023-12-28,3.8489289731176,-0.43092246129418,107.770384018157,142.09,136.45000000000002
2023-12-29,3.85948694112431,-0.3883219494502499,107.371816471083,138.9,133.64000000000001
2024-01-02,3.94347033597003,-0.38388767968195037,107.707179636009,146.16,143.77
2024-01-03,3.9058566177203,-0.4101424728636198,109.034761380082,145.74,139.52
2024-01-04,3.99026214857372,-0.3911682497560802,109.877943611901,149.79,142.60999999999999
2024-01-05,4.04099005980185,-0.34912366379928983,109.638416751645,148.19,139.08
2024-01-08,4.00111728753722,-0.34213675920432074,108.594823208894,142.98,129.26999999999998
2024-01-09,4.01613446013593,-0.3543606924136,108.218224287934,147.71,135.07
2024-01-10,4.02928404004939,-0.33921873938284985,108.063624735842,145.85,133.64000000000001
2024-01-11,3.97432235611871,-0.28330687817335987,105.864064265065,141.55,128.56
2024-01-12,3.94931464156287,-0.18638073880071948,106.17480936477,139.39999999999998,126.27999999999999
2024-01-16,4.06475469209608,-0.1610847104194404,105.620672416007,143.9,130.92
2024-01-17,4.10282841838417,-0.25054655948411053,105.195877550343,146.45999999999998,131.25
2024-01-18,4.1429769139244,-0.2125993617011499,107.487499260422,145.56,131.81
2024-01-19,4.14464620195392,-0.2611482216702701,107.944331623628,146.06,133.59
2024-01-22,4.0927960986321,-0.2822918209902703,107.152443379162,147.94,134.3
2024-01-23,4.14063552874343,-0.20536447151654968,108.150988817213,149.35,136.09
2024-01-24,4.17713491431995,-0.1985928063983895,109.099186956881,149.06,132.97
2024-01-25,4.13085928962617,-0.1819567238259996,108.371907845138,143.22,129.53
2024-01-26,4.15947285339532,-0.20490304926546,107.571650296448,145.34,132.47
2024-01-29,4.0902197203309,-0.23084155116193017,107.654854655265,142.57,128.1
2024-01-30,4.05569855601934,-0.30248676049861967,105.006201192735,142.5,130.47
2024-01-31,3.96431260724418,-0.26296222309639994,105.418153107165,147.39,132.06
2024-02-01,3.86240137465479,-0.3307677722157596,105.76988570392,138.74,124.81
2024-02-02,4.02941367092672,-0.3395504009258197,106.957117095588,149.71,138.59
2024-02-05,4.16270644188275,-0.30736191772025023,107.854017987846,153.68,137.54
2024-02-06,4.09138672361555,-0.31423475756413044,107.537442818283,147.37,133.86
2024-02-07,4.09444956370945,-0.3259317073201604,107.768690213559,150.92000000000002,138.67000000000002
2024-02-08,4.16858880426155,-0.2854263219059794,108.475973829625,151.41,141.15
2024-02-09,4.18608581160411,-0.3011433853398797,108.639886602758,150.54000000000002,141.45000000000002
2024-02-12,4.16761761282563,-0.30092595805481004,107.928058132528,150.23,140.37
2024-02-13,4.31530635165388,-0.3382582159792298,112.665602937339,159.84,156.14
2024-02-14,4.26616978307302,-0.31059295421462974,111.562032252548,159.51,154.14000000000001
2024-02-15,4.23879364441174,-0.32670154959979936,110.783539712427,154.12,148.17000000000002
2024-02-16,4.29391518913925,-0.35937511091978,112.410197034476,160.29,155.17000000000002
2024-02-20,4.27429985881646,-0.33677770302158994,110.135469585656,157.31,149.78
2024-02-21,4.32162260600282,-0.32944322020199035,109.889451414345,160.32,154.81
2024-02-22,4.32563127566386,-0.38701277954718005,110.559370368718,157.69,150.61
2024-02-23,4.25881705861284,-0.4297254978956193,109.111825004219,155.28,148.03
2024-02-26,4.29822692596237,-0.41577307358910964,108.704417943953,157.61,151.29999999999998
2024-02-27,4.31407220971851,-0.3968110187838505,108.92423801124,158.44,154.57
2024-02-28,4.2727206144991,-0.3739920485200301,108.285704627632,155.51999999999998,150.13
2024-02-29,4.25113964415576,-0.39345439927269954,108.453622087835,155.88,148.52
2024-03-01,4.18075003065415,-0.35158494884029956,108.797503635286,154.72,150.36
2024-03-04,4.21794892535201,-0.38899842503813,109.060946851967,155.63,149.44
2024-03-05,4.13598100760258,-0.41468289663735014,107.80332610011,152.6,147.32
2024-03-06,4.10298322635244,-0.4568850363386998,106.677720323203,149.79,143.67000000000002
2024-03-07,4.09039629801714,-0.4224198364773102,106.372870504855,146.45999999999998,140.67000000000002
2024-03-08,4.08751945416117,-0.3974740484630699,104.436064139007,144.76,137.09
2024-03-11,4.10304809780107,-0.42880674171702005,103.996740654109,144.5,137.63
2024-03-12,4.15366883599352,-0.44412872702672956,103.455819189547,144.55,137.94
2024-03-13,4.19083991519551,-0.4289518706458999,103.580802679061,142.22,134.65
2024-03-14,4.29719686755143,-0.3921333259399695,106.244310736655,149.36,145.2
2024-03-15,4.30331150352205,-0.41894633349424026,106.137143447994,150.6,149.54000000000002
2024-03-18,4.33910539319769,-0.3949018094937795,106.340497732161,151.28,150.72
2024-03-19,4.29550347301076,-0.3949985702522696,105.888992547988,148.4,146.16
2024-03-20,4.2698362439352,-0.3324738636759701,103.130704074452,143.37,138.06
2024-03-21,4.26988836561092,-0.35998320986584,102.909795828917,141.88,135.20000000000002
2024-03-22,4.21677070610472,-0.38198128507664997,102.549565126848,142.35,134.01000000000002
2024-03-25,4.25230628891162,-0.3326557617455803,102.181213392847,138.17999999999998,128.14000000000001
2024-03-26,4.23261689826413,-0.36348041757160043,101.534930582143,136.60000000000002,126.62
2024-03-27,4.19525231224064,-0.3739566008315993,99.6054895222173,136.98999999999998,125.55000000000001
2024-03-28,4.19244966560193,-0.4254583495980402,99.1873661365108,138.97,127.98
2024-04-01,4.32810212500683,-0.38754836673756987,101.164277629965,144.46,136.57999999999998
2024-04-02,4.36310623624325,-0.3371333722394496,101.143180875242,140.34,129.82
2024-04-03,4.35418480257089,-0.3233167020871699,100.758662662507,140.72,128.7
2024-04-04,4.30738896812443,-0.3327338450677102,100.632572003254,139.09,123.79
2024-04-05,4.37550399761197,-0.3550517899503003,101.081514020585,138.65,123.88999999999999
2024-04-08,4.42279913015326,-0.36473205007335974,102.242504744433,140.32,125.47999999999999
2024-04-09,4.36464002005096,-0.38111013470125066,100.976011515906,140.35999999999999,125.47999999999999
2024-04-10,4.55780906423155,-0.40994676382299033,105.387465365434,147.54,136.9
2024-04-11,4.57529257550408,-0.38453380750456034,108.373676284126,144.38,133.71
2024-04-12,4.49719998338632,-0.3834639713722501,107.937772718086,148.26,137.0
2024-04-15,4.62707311603862,-0.3093707062341098,110.863851439828,154.48999999999998,140.49
2024-04-16,4.65604248128463,-0.3065179099178197,111.28793469210027,152.47,140.53
2024-04-17,4.58423803997519,-0.3457702549409598,108.45041568903187,148.15,134.29
2024-04-18,4.64499020836727,-0.3443632507900496,108.68105771786938,151.07999999999998,134.60000000000002
2024-04-19,4.61349983113323,-0.3540035807740498,109.09483271226249,150.48999999999998,132.93
2024-04-22,4.62186532118131,-0.34835852278919077,107.02674902191056,148.79,130.98000000000002
2024-04-23,4.59732810384604,-0.30517189743604956,105.77365619525176,146.26999999999998,128.77
2024-04-24,4.65307371931782,-0.2821036298811297,107.66609054991275,147.59,129.7
2024-04-25,4.70498601768215,-0.29149591142916975,109.92550971790848,150.38,129.26
2024-04-26,4.66710174607115,-0.3314598923547294,108.26989277029496,148.31,126.61
2024-04-29,4.61047524323392,-0.3610583003901695,107.69415856723786,151.12,128.54000000000002
2024-04-30,4.68294219403541,-0.3615317753417804,108.45309437990304,153.37,127.79
2024-05-01,4.59016940847902,-0.34707654889947026,107.18259626894735,149.15,127.3
2024-05-02,4.56975727661353,-0.30603363457748944,106.53996550613235,145.53,127.8
2024-05-03,4.49849848899568,-0.3050227927853095,103.82069640895413,142.23,124.83
2024-05-06,4.48739408878726,-0.3337137882910497,102.88004018973052,146.62,129.70999999999998
2024-05-07,4.46001530229297,-0.36617576200846,101.65017869023129,142.85000000000002,126.23
2024-05-08,4.4819247271214,-0.3598431978846701,103.02395037500283,143.99,128.58
2024-05-09,4.44822736595472,-0.3577569007294503,102.13678400209831,140.85000000000002,125.91000000000001
2024-05-10,4.50225540684528,-0.36432841738005006,102.72311243065965,142.49,126.93
2024-05-13,4.47962788534604,-0.37631803102532047,102.35385642321191,140.92,126.27
2024-05-14,4.44430892525266,-0.3735190349180604,101.99889678597192,140.24,126.38000000000001
2024-05-15,4.35359655998096,-0.3817170382700805,98.61579675129428,134.22,119.56
2024-05-16,4.37594181763973,-0.41408392632264945,98.66562142959036,138.6,126.17
2024-05-17,4.41884366938564,-0.40463330019727994,99.63526933723782,139.7,121.52000000000001
2024-05-20,4.43646203372552,-0.39965128600012,98.83273212885044,139.87,124.8
2024-05-21,4.41296307835661,-0.4187689567067405,97.32716714759621,136.09,119.30000000000001
2024-05-22,4.43155800342764,-0.4448962736638098,97.32220477174575,140.34,123.85999999999999
2024-05-23,4.47378514599456,-0.45826807010617987,98.86774606980904,142.15,127.71999999999998
2024-05-24,4.47184342041222,-0.47964976476821963,99.27270810262428,141.25,126.35000000000001
2024-05-28,4.54102314560894,-0.4139768541468696,99.43494634126561,142.31,127.4
2024-05-29,4.62267753419787,-0.36132832726570996,102.6229678305956,143.72,129.72
2024-05-30,4.55297646560846,-0.3749334661677093,100.99316908922674,142.16,125.71000000000001
2024-05-31,4.51140189989497,-0.38000290887039956,101.36806919158683,142.95,125.66999999999999
2024-06-03,4.40014970040999,-0.41723865477989985,101.53343014856154,143.06,126.18
2024-06-04,4.3347076164437,-0.4346184185309392,102.48946929792184,141.17,124.42999999999999
2024-06-05,4.2880473754338,-0.4404356064882595,102.6686968958526,139.68,126.6
2024-06-06,4.28026176732651,-0.43857005324661014,101.86620253898121,142.15,129.26999999999998
2024-06-07,4.42662330239101,-0.44231322488918945,101.84611643912298,142.87,129.67
2024-06-10,4.46800844664382,-0.4155677264461799,102.4523424723091,143.27,132.47
2024-06-11,4.4000978626389,-0.43288818616305047,102.8714228725343,141.45000000000002,127.86999999999999
2024-06-12,4.29366209974626,-0.4539580569695101,100.97123326219638,141.0,125.46
2024-06-13,4.23935830566755,-0.44806502877731,100.54199864135391,141.27,127.99000000000001
2024-06-14,4.21218802330559,-0.47216770399642005,102.0697348338179,144.29000000000002,132.6
2024-06-17,4.27797183983736,-0.48220599482417015,102.57095022792343,143.44,135.99
2024-06-18,4.21591452654725,-0.4854895196670803,102.07236422299393,143.63,135.15
2024-06-20,4.25264390123994,-0.47393998784027946,102.05284958866119,143.38,137.56
2024-06-21,4.25641691471577,-0.47257422825927975,102.86135701383641,142.6,137.54999999999998
2024-06-24,4.24668036152237,-0.4863224191567399,102.50293630160222,145.55,135.82
2024-06-25,4.23694865929796,-0.4520447595081398,103.44756228943946,145.22,136.34
2024-06-26,4.31473693433924,-0.4334523035611104,104.62952422738915,146.15,137.37
2024-06-27,4.28740450423156,-0.4276221774281401,105.77552860170162,148.92000000000002,138.47
2024-06-28,4.34205085845739,-0.3771649517733504,106.14375535824007,148.74,138.19
2024-07-01,4.47815413207154,-0.2930743487462699,107.41848080517644,154.19,147.18
2024-07-02,4.4345688092052,-0.3034649052148497,107.93431621237669,150.43,140.66
2024-07-03,4.34591520398256,-0.34534807746222995,107.01996940520115,148.07,135.97
2024-07-05,4.27152856892678,-0.3267846075535097,105.7931348240114,147.26,136.01000000000002
2024-07-08,4.26759987297293,-0.3483790372647295,103.90786287281031,146.98,136.28
2024-07-09,4.29783449130701,-0.3285338710709196,103.78804625142611,144.60999999999999,134.54
2024-07-10,4.27924766211075,-0.3512485625334003,103.23734641008335,142.4,133.53
2024-07-11,4.19170818504889,-0.31396723203778976,102.70322272488134,141.06,133.89
2024-07-12,4.18575764024482,-0.2730343043840193,101.77760618329408,137.3,131.5
2024-07-15,4.22744553630045,-0.22475739728788025,102.55019991193629,140.2,133.72
2024-07-16,4.16630366980014,-0.27719022595656995,102.00326248669165,141.75,136.07
2024-07-17,4.14499275196376,-0.28345191638586,102.0281426723531,141.24,136.23000000000002
2024-07-18,4.18750900388587,-0.2722643235535305,102.29733886316245,141.79999999999998,135.84
2024-07-19,4.23793841904899,-0.2676437912055505,104.04140154678298,144.70000000000002,134.89
2024-07-22,4.2593753108291,-0.26298726881829015,103.09628774167186,143.77,133.94
2024-07-23,4.23786962403994,-0.20366649344173027,102.79241037928284,143.57999999999998,133.71
2024-07-24,4.2847589636973,-0.13045188794832008,103.58456522629993,146.69,137.21
2024-07-25,4.25537734554676,-0.18666249174857974,104.18064235293649,145.94,136.64000000000001
2024-07-26,4.19872059068288,-0.18967867816837014,103.16119370958424,141.71,135.13
2024-07-29,4.17632483024707,-0.21001272980568952,102.71015260892098,141.33,135.63
2024-07-30,4.14040809142743,-0.21707634134422982,102.47596753677476,142.3,137.64000000000001
2024-07-31,4.10363152871149,-0.2321086007342199,100.80338117329237,142.18,137.63
2024-08-01,3.9769582369446,-0.1866416998115894,101.10812016141458,142.45000000000002,137.88
2024-08-02,3.79412075265613,-0.07642664461539006,100.98050307616083,134.49,129.32
2024-08-05,3.78180164624974,-0.10034259519476985,102.71710433112115,139.01,134.39000000000001
2024-08-06,3.88715479724467,-0.09614838982709006,102.21357732377984,143.45000000000002,141.82
2024-08-07,3.96562114455478,-0.03361783140867969,102.81723633549788,146.22,143.87
2024-08-08,3.99633641076253,-0.04680520325109949,102.58277553393557,142.99,138.61
2024-08-09,3.94074622509508,-0.11129711628604966,102.91990503887968,144.82999999999998,141.1
2024-08-12,3.90734443498628,-0.10679245104009016,103.04496047142116,146.99,144.01999999999998
2024-08-13,3.85317719888474,-0.08765902673856996,103.60424763785552,144.52,141.72
2024-08-14,3.8210015966694,-0.1254469596418999,102.54374365137213,142.35,138.26
2024-08-15,3.92546229698186,-0.17479603860850013,102.54557327993287,143.35,138.26
2024-08-16,3.89112575700978,-0.17430370928240002,103.19616250894481,140.56,134.87
2024-08-19,3.86543613280276,-0.20162893920241975,103.54164364887096,139.74,132.67
2024-08-20,3.81612992926918,-0.18322971011911005,103.38154883020665,140.34,131.72
2024-08-21,3.7755121900918,-0.14557585657553984,103.71619915712924,137.65,129.51999999999998
2024-08-22,3.86064365075413,-0.14813832767597024,102.83287479670356,140.0,133.05
2024-08-23,3.80560081568173,-0.10547147553045022,100.4158072875207,133.29999999999998,124.97
2024-08-26,3.81693273466031,-0.11459646995350026,99.240835850163,133.83,125.41
2024-08-27,3.8320759872096,-0.030127787088499947,99.92556671744323,131.57000000000002,123.39
2024-08-28,3.83964937489264,-0.026085598132830068,100.47190398468553,133.8,125.63
2024-08-29,3.86625763890919,-0.026152747325079773,100.453704661913,136.13,123.86999999999999
2024-08-30,3.91014085021176,-0.015670990411210006,100.90475723485741,137.34,124.8
2024-09-03,3.84334609714659,-0.04343095226375038,100.90867909999214,134.87,124.07999999999998
2024-09-04,3.76750058546372,-0.0018194846626902184,101.81661534373046,134.65,126.66999999999999
2024-09-05,3.73163380623406,-0.019103352233150073,101.58665865998674,132.22,127.71
2024-09-06,3.70892777693104,0.05964001470695024,100.07224346915542,132.66,126.81
2024-09-09,3.69760632443716,0.032987037753170245,98.67780903135497,129.8,125.22
2024-09-10,3.64321883687476,0.03568288102728978,98.52541232493132,126.46,120.22999999999999
2024-09-11,3.65250935761643,0.007908497601909925,98.23559428701584,124.61,117.74
2024-09-12,3.67868395302133,0.03219266970803014,97.7709637287629,127.33000000000001,120.85999999999999
2024-09-13,3.64853339589231,0.07340189492090987,98.0808319766718,124.72000000000001,115.44000000000001
2024-09-16,3.61949339574679,0.06547241398669001,97.27192719544453,120.44,113.94
2024-09-17,3.64092808624802,0.04965756322503978,96.93092793337672,121.83,115.16
2024-09-18,3.68589037959254,0.08546895350402028,97.12469700638206,125.16000000000001,121.07000000000001
2024-09-19,3.73862562709452,0.13530734805484013,97.17959597872584,120.35,114.9
2024-09-20,3.72717103134002,0.15399253488956033,96.44946618228938,122.61999999999999,117.41999999999999
2024-09-23,3.73563758063506,0.1606353674219001,96.09085387983427,125.63,122.29
2024-09-24,3.73465373827399,0.21715373848398034,96.33603603374618,124.32000000000001,121.57
2024-09-25,3.78011821058351,0.2280827099206002,96.06210857624457,128.84,128.51
2024-09-26,3.787695115065,0.16719889339149008,97.14429791323617,126.13000000000001,122.98
2024-09-27,3.74772678139941,0.18548050472214017,97.094205708597,125.44,121.51
2024-09-30,3.80092517012434,0.15060698099658998,96.56794096596285,129.45,124.25
2024-10-01,3.741968738614612,0.12226651724158089,96.6792741908575,128.61,121.93
2024-10-02,3.783732089817813,0.14748423727376547,97.2745354801986,127.69,121.05
2024-10-03,3.848649628344398,0.13608864804755116,97.98780111785548,131.07,123.6
2024-10-04,3.9798135511343915,0.0487239668210937,100.01717499690888,133.7,125.69999999999999
2024-10-07,4.0245923119824205,0.02314473183979704,100.92300959531303,137.29,130.32999999999998
2024-10-08,4.034378950830937,0.056317892153910254,100.57046856990462,135.17999999999998,125.77000000000001
2024-10-09,4.065703853198389,0.04939923396025403,100.83105719757143,134.67,127.71999999999998
2024-10-10,4.093207165111977,0.09615034230189012,100.93772348261598,136.35999999999999,130.81
2024-10-11,4.071780862900979,0.13216366082992348,101.58542473797033,134.42000000000002,128.35000000000002
2024-10-15,4.036554660866552,0.08164295341520278,101.92083301582281,138.97,134.5
2024-10-16,4.015088690798752,0.08068245180005551,101.50193371111584,137.67000000000002,132.72
2024-10-17,4.095489835131741,0.10984756826665176,101.76535657826103,141.84,137.0
2024-10-18,4.073990109813237,0.12147019311460738,102.0354588217268,142.81,137.95999999999998
2024-10-21,4.180711474596794,0.156433649635761,103.61421642180375,147.01,140.68
2024-10-22,4.204637006633451,0.16903062851385453,104.36582089914545,147.34,140.22
2024-10-23,4.24060758081238,0.15522047149731488,105.90153432276828,149.28,143.57999999999998
2024-10-24,4.200798388336124,0.13602100008553908,105.24987199008102,151.32000000000002,145.01999999999998
2024-10-25,4.23093546468221,0.13494815473509192,103.97550847114924,154.10999999999999,146.91
2024-10-28,4.277071897745187,0.13907189999029512,104.58388537706902,153.83,149.87
2024-10-29,4.273147129796996,0.15533851449675495,105.63072127191897,153.95000000000002,150.58
2024-10-30,4.2632051462669915,0.11045519203799792,104.98001654769362,151.07999999999998,146.3
2024-10-31,4.283366512404326,0.11931516251045515,106.45696461897272,153.57,147.85999999999999
2024-11-01,4.3623530950082365,0.1610919294639297,107.27335620236487,149.43,142.04000000000002
2024-11-04,4.307894778733157,0.1324861732810465,106.83040251436061,151.43,145.47
2024-11-05,4.287361159955532,0.08497707424287171,103.55189179489828,146.97,140.97
2024-11-06,4.424571791178695,0.15872192407306862,103.76468583108334,142.60999999999999,136.09
2024-11-07,4.341309995365306,0.12322757053845201,101.66035015540328,137.67000000000002,128.62
2024-11-08,4.307218042973315,0.05432033927080049,101.60390943088068,136.86,125.57000000000001
2024-11-12,4.4324425253148,0.09021209926066298,103.21392676043722,140.76,127.02
2024-11-13,4.450173416179437,0.16868347383470272,103.32183015947831,137.07,125.51
2024-11-14,4.418672634943065,0.1265038223453825,103.3509991927886,140.06,129.37
2024-11-15,4.42464060815544,0.1256099911209816,104.10673194930592,142.01,133.89
2024-11-18,4.412858708502937,0.12951157074607078,103.75955569711135,144.29000000000002,135.69
2024-11-19,4.376556125342508,0.10575183110659747,103.26287453544137,144.19,135.45000000000002
2024-11-20,4.405034634415713,0.09801764632647725,103.76998201236785,144.63,136.27
2024-11-21,4.430646521986968,0.08303276536931392,104.15867813698533,142.69,134.43
2024-11-22,4.409049996847259,0.041438933553463286,103.60565379611378,141.6,132.07999999999998
2024-11-25,4.262452834760663,0.012952834558006998,101.52433413825538,136.76999999999998,128.14000000000001
2024-11-26,4.3013483040338345,0.049412728985012144,102.00907746568319,138.81,131.15
2024-11-27,4.240106128674896,0.028388179707728334,101.4107537669352,137.87,131.51
2024-11-29,4.19264726494961,0.021107879189879775,100.75355754250289,137.87,132.54999999999998
2024-12-02,4.192622322987401,-0.004536291146542304,100.50832902746936,136.42000000000002,130.29999999999998
2024-12-03,4.219676991484565,0.04950054578024776,100.44457472242784,136.89,131.16
2024-12-04,4.180986288750029,0.06056590124546801,99.56141061140298,136.54999999999998,130.67
2024-12-05,4.180959254994492,0.03594991071681086,99.71177616784077,134.84,127.58
2024-12-06,4.150979908963873,0.05534924541409314,98.32274388960765,130.29,122.98
2024-12-09,4.197288871941426,0.0717867935098182,98.23482705421966,132.10999999999999,123.83999999999999
2024-12-10,4.219549524146168,0.0713651166850946,97.72000462060923,130.56,120.73
2024-12-11,4.270098035541315,0.11376254439117162,96.78009417607365,130.22,121.93
2024-12-12,4.322873662958306,0.13746603165778737,98.71345117849609,133.93,126.08999999999999
2024-12-13,4.397678555102491,0.1591472959801008,100.52207250137212,136.31,127.30999999999999
2024-12-16,4.397701188172889,0.1508221581671565,100.01534298862678,134.25,121.07000000000001
2024-12-17,4.383901174537579,0.14445461543368765,100.50212840088368,135.68,122.93
2024-12-18,4.496037874944606,0.14363484753673728,101.9527787629263,139.11,131.24
2024-12-19,4.569168576321578,0.251617015506846,103.56179018303683,137.95999999999998,130.28
2024-12-20,4.522208619413681,0.21091110919957057,103.52534962984274,137.32999999999998,129.5
2024-12-23,4.597608144587912,0.2500881445526524,104.56007984871755,138.0,130.7
2024-12-24,4.58464054933194,0.2563633264366958,104.7207212331019,137.87,130.29999999999998
2024-12-26,4.577655330672912,0.24628517118243387,104.87086890036466,136.45000000000002,129.39000000000001
2024-12-27,4.61823329587486,0.2940796281625646,104.93903138892729,134.20000000000002,125.64
2024-12-30,4.543703004493128,0.2906159262582326,103.52783940444048,136.73,129.04
2024-12-31,4.576030323610564,0.32615884244689664,102.73591596482036,135.29,127.76
2025-01-02,4.574079383123847,0.3273703506150758,102.29066258694228,138.44,132.93
2025-01-03,4.594472244125244,0.317877118363846,101.55948826978366,138.32,131.49
2025-01-06,4.614782030036344,0.3454860742964323,101.52000807045,135.8,128.98000000000002
2025-01-07,4.68397701663073,0.3897392893604428,102.16937549204754,135.68,129.89
2025-01-08,4.692231282563306,0.4032058926614912,102.93440787122,135.07,127.01
2025-01-09,4.680079034964145,0.41922904716880094,102.49535176176029,135.89,127.01
2025-01-10,4.772599733610049,0.37868636116756615,102.8367344539135,138.54999999999998,129.23
