date,agency,coupon,price,actual_price_change_points,ct10_yield_pct,ct10_change_bps,ct10_duration,hedge_ratio,implied_price_change_points,actual_price_change_32nds,implied_price_change_32nds,perf_vs_ct10_32nds,perf_vs_tsy_32nds,ct7_yield_pct,ct7_change_bps,ct7_duration,hedge_ratio_7y,implied_price_change_ct7_points,implied_price_change_ct7_32nds,perf_vs_ct7_32nds,excel_perf_32nds,difference_vs_excel_ct10_32nds,difference_vs_excel_ct7_32nds,difference_vs_excel_32nds
2026-03-04,G2,5.0,100.101563,-0.007812000000001262,4.081425551843665,2.4933582332913318,7.8,0.436,-0.08479412679777161,-0.2499840000000404,-2.7134120575286915,2.463428057528651,2.463428057528651,3.8624994466955913,3.355596500842273,5.8,0.5863448275862069,-0.11411712580064401,-3.6517480256206083,3.401764025620568,2.0287152515930176,0.43471280593563355,1.3730487740275503,0.43471280593563355
2026-03-04,G2,5.5,101.179688,0.0,4.081425551843665,2.4933582332913318,7.8,0.255,-0.04959289526016459,0.0,-1.5869726483252669,1.5869726483252669,1.5869726483252669,3.8624994466955913,3.355596500842273,5.8,0.34293103448275863,-0.06674281440175281,-2.13577006085609,2.13577006085609,1.291599071910928,0.2953735764143388,0.8441709889451618,0.2953735764143388
2026-03-04,G2,6.0,101.835938,-0.08593700000000126,4.081425551843665,2.4933582332913318,7.8,0.093,-0.01808682062429532,-2.7499840000000404,-0.5787782599774502,-2.1712057400225904,-2.1712057400225904,3.8624994466955913,3.355596500842273,5.8,0.1250689655172414,-0.02434149701710985,-0.7789279045475151,-1.9710560954525254,-1.9270364754428673,-0.2441692645797231,-0.04401962000965809,-0.2441692645797231
2026-03-04,G2,6.5,103.953125,-0.007812999999998738,4.081425551843665,2.4933582332913318,7.8,0.046,-0.008946169341049299,-0.2500159999999596,-0.28627741891357755,0.03626141891361795,0.03626141891361795,3.8624994466955913,3.355596500842273,5.8,0.06186206896551724,-0.012039880245022075,-0.3852761678407064,0.1352601678407468,0.6764363394547872,-0.6401749205411693,-0.5411761716140404,-0.6401749205411693
2026-03-05,FN,3.0,89.054688,-0.484375,4.145048829854145,6.362327801047929,7.8,0.812,-0.4029643936071717,-15.5,-12.894860595429494,-2.6051394045705063,-2.6051394045705063,3.934417181150393,7.191773445480187,5.8,1.092,-0.45549816294293316,-14.575941214173861,-0.9240587858261389,-2.429283460946979,-0.1758559436235272,1.5052246751208402,-0.1758559436235272
2026-03-05,FN,3.5,92.914063,-0.4375,4.145048829854145,6.362327801047929,7.8,0.793,-0.39353542380601864,-14.0,-12.593133561792596,-1.4068664382074036,-1.4068664382074036,3.934417181150393,7.191773445480187,5.8,1.066448275862069,-0.44483995469673154,-14.23487855029541,0.23487855029540938,-2.357734590338688,0.9508681521312843,2.5926131406340973,0.9508681521312843
2026-03-05,FN,4.0,95.882813,-0.44531200000000126,4.145048829854145,6.362327801047929,7.8,0.762,-0.3781513151830847,-14.24998400000004,-12.10084208585871,-2.14914191414133,-2.14914191414133,3.934417181150393,7.191773445480187,5.8,1.0247586206896553,-0.42745024650556046,-13.678407888177935,-0.5715761118221057,-3.683845648975936,1.534703734834606,3.1122695371538303,1.534703734834606
2026-03-05,FN,4.5,97.789063,-0.40625,4.145048829854145,6.362327801047929,7.8,0.677,-0.335969081862137,-13.0,-10.751010619588383,-2.248989380411617,-2.248989380411617,3.934417181150393,7.191773445480187,5.8,0.910448275862069,-0.3797687885620268,-12.152601233984857,-0.847398766015143,-2.238160559565165,-0.010828820846451759,1.390761793550022,-0.010828820846451759
2026-03-05,FN,5.0,99.757813,-0.28125,4.145048829854145,6.362327801047929,7.8,0.526,-0.26103358502139445,-9.0,-8.353074720684623,-0.6469252793153775,-0.6469252793153775,3.934417181150393,7.191773445480187,5.8,0.7073793103448276,-0.2950640809211611,-9.442050589477155,0.44205058947715514,-0.8217927979660063,0.17486751865062888,1.2638433874431616,0.17486751865062888
2026-03-05,FN,5.5,101.234375,-0.14843799999999874,4.145048829854145,6.362327801047929,7.8,0.349,-0.1731952874001267,-4.75001599999996,-5.542249196804055,0.7922331968040952,0.7922331968040952,3.934417181150393,7.191773445480187,5.8,0.4693448275862069,-0.19577445673286165,-6.264782615451573,1.514766615451613,0.21940500239602465,0.5728281944080705,1.2953616130555885,0.5728281944080705
