date,ct10_yield_pct,ct10_change_bps,fn_3.5_fly_level_32nds,fn_3.5_fly_change_32nds,fn_3.5_fly_change_32nds_corr_20d,fn_3.5_fly_change_32nds_corr_40d,fn_3.5_fly_change_32nds_corr_60d,fn_4_fly_level_32nds,fn_4_fly_change_32nds,fn_4_fly_change_32nds_corr_20d,fn_4_fly_change_32nds_corr_40d,fn_4_fly_change_32nds_corr_60d,fn_4.5_fly_level_32nds,fn_4.5_fly_change_32nds,fn_4.5_fly_change_32nds_corr_20d,fn_4.5_fly_change_32nds_corr_40d,fn_4.5_fly_change_32nds_corr_60d,fn_5_fly_level_32nds,fn_5_fly_change_32nds,fn_5_fly_change_32nds_corr_20d,fn_5_fly_change_32nds_corr_40d,fn_5_fly_change_32nds_corr_60d,fn_5.5_fly_level_32nds,fn_5.5_fly_change_32nds,fn_5.5_fly_change_32nds_corr_20d,fn_5.5_fly_change_32nds_corr_40d,fn_5.5_fly_change_32nds_corr_60d,fn_6_fly_level_32nds,fn_6_fly_change_32nds,fn_6_fly_change_32nds_corr_20d,fn_6_fly_change_32nds_corr_40d,fn_6_fly_change_32nds_corr_60d,g2_3.5_fly_level_32nds,g2_3.5_fly_change_32nds,g2_3.5_fly_change_32nds_corr_20d,g2_3.5_fly_change_32nds_corr_40d,g2_3.5_fly_change_32nds_corr_60d,g2_4_fly_level_32nds,g2_4_fly_change_32nds,g2_4_fly_change_32nds_corr_20d,g2_4_fly_change_32nds_corr_40d,g2_4_fly_change_32nds_corr_60d,g2_4.5_fly_level_32nds,g2_4.5_fly_change_32nds,g2_4.5_fly_change_32nds_corr_20d,g2_4.5_fly_change_32nds_corr_40d,g2_4.5_fly_change_32nds_corr_60d,g2_5_fly_level_32nds,g2_5_fly_change_32nds,g2_5_fly_change_32nds_corr_20d,g2_5_fly_change_32nds_corr_40d,g2_5_fly_change_32nds_corr_60d,g2_5.5_fly_level_32nds,g2_5.5_fly_change_32nds,g2_5.5_fly_change_32nds_corr_20d,g2_5.5_fly_change_32nds_corr_40d,g2_5.5_fly_change_32nds_corr_60d,g2_6_fly_level_32nds,g2_6_fly_change_32nds,g2_6_fly_change_32nds_corr_20d,g2_6_fly_change_32nds_corr_40d,g2_6_fly_change_32nds_corr_60d
2024-02-29,4.25113964415576,-2.1580970343340056,12.0,0.5,-0.17863661870611008,-0.27742442231879905,-0.3455142978335373,14.0,-1.2500159999999596,-0.5765713941004104,-0.42871607469875006,-0.41439164639330467,8.5,0.5000319999999192,-0.7377537771426484,-0.6539229615317125,-0.5711878315297924,13.0,0.2499840000000404,-0.6750652046145209,-0.5878990226810821,-0.6736081570084176,14.0,0.2499840000000404,-0.22942344663047365,-0.16560314888217736,-0.14564214434116984,6.0,3.199999991920777e-05,0.6601219191610078,0.6136260996921535,0.547983291304436,4.75001599999996,-0.5,0.3004276323411694,-0.020497580310041154,0.011465408999806692,5.499968000000081,-2.250047999999879,-0.2812103746759114,-0.26640394781079463,-0.3021390248160909,9.75001599999996,1.0000319999999192,-0.6204294991474575,-0.5191110966351202,-0.4538130074226585,14.75001599999996,1.0000319999999192,-0.41473778915439585,-0.4604571892728778,-0.4575973701709929,16.99996800000008,0.4999360000001616,0.04574807725862904,0.14312662879214505,0.08139837223864149,9.50003199999992,-1.2499520000001212,0.585798720120146,0.328872129127147,0.32847191633677264
2024-03-01,4.18075003065415,-7.038961350160999,10.50003199999992,-1.4999680000000808,0.09702577740477067,-0.20159425835182154,-0.297810754114651,13.74998400000004,-0.2500159999999596,-0.5056099448223232,-0.48634356317944705,-0.41297976342579207,10.0,1.5,-0.7603641361134095,-0.6650275883174461,-0.5791698066384693,14.5,1.5,-0.731958895492121,-0.6009881342461498,-0.6772252672611577,14.0,0.0,-0.42453784301258096,-0.17979120151287237,-0.14319635388518856,5.24998400000004,-0.7500159999999596,0.7447577807868344,0.6525951061071725,0.5577746639142492,2.2500159999999596,-2.5,0.45825733976518374,0.07646444399601927,0.05427315361731321,6.24998400000004,0.7500159999999596,-0.27464225504652345,-0.3114582928287823,-0.3286404930895881,10.74998400000004,0.9999680000000808,-0.6076930642483814,-0.519292828813025,-0.44689848633560586,18.25001599999996,3.5,-0.5254086577755681,-0.481198056841213,-0.49062213223051404,15.75001599999996,-1.2499520000001212,-0.08304938988335563,0.15608870985343026,0.10655312481556009,6.999968000000081,-2.5000639999998384,0.7515102313180945,0.37440004562256485,0.34629313251798327
2024-03-04,4.21794892535201,3.7198894697859863,10.74998400000004,0.2499520000001212,0.04360349146060005,-0.15402720385046995,-0.30982007489011765,13.74998400000004,0.0,-0.2519745064659539,-0.48670223924743,-0.3790395284046932,9.50003199999992,-0.4999680000000808,-0.8660419603266604,-0.673884840017428,-0.5832050590837375,13.99996800000008,-0.5000319999999192,-0.744498291307917,-0.6153911709955137,-0.6614218523486647,14.00003199999992,3.199999991920777e-05,-0.3323444244806195,-0.17412249146042244,-0.12227637796349104,5.74998400000004,0.5,0.6695254553029826,0.6499916962772719,0.5579579905238924,3.7499840000000404,1.4999680000000808,0.6734702763831681,0.238236353227987,0.04329971672170194,4.24998400000004,-2.0,-0.23249648160362416,-0.3853969269743206,-0.28323153292072556,12.25001599999996,1.5000319999999192,-0.6982805008692832,-0.4909422404903828,-0.424895471701158,15.75001599999996,-2.5,-0.30633056633342964,-0.497111885906465,-0.46792620486213166,16.49996800000008,0.7499520000001212,-0.19163270134100793,0.13641310331193443,0.08907411851023297,8.50003199999992,1.5000639999998384,0.7037650076893645,0.4268696752836071,0.3497563488363053
2024-03-05,4.13598100760258,-8.19679177494299,12.0,1.2500159999999596,0.03330976403832726,-0.21951343717633523,-0.315759649330623,14.24998400000004,0.5,-0.11399891801834806,-0.4819368545760583,-0.37175506860358387,9.25001599999996,-0.2500159999999596,-0.8205154041711139,-0.6473730723055336,-0.5799491757517218,14.25001599999996,0.2500479999998788,-0.6970110396446122,-0.6630509694490309,-0.6530231121760056,14.49996800000008,0.4999360000001616,-0.5217208355515547,-0.174568670112702,-0.12911827880826612,6.000031999999919,0.2500479999998788,0.614944781573094,0.6400617170055284,0.5374123501058006,6.5,2.7500159999999596,0.3149254530426384,0.14125821410486186,0.010891673915451976,5.0,0.7500159999999596,-0.03500141508559295,-0.3804165832406821,-0.2756414441471751,11.0,-1.2500159999999596,-0.5736132708540957,-0.47033925078289046,-0.4070516547280479,16.74998400000004,0.9999680000000808,-0.3291357615407849,-0.5084951736562052,-0.4852736290752439,17.25001599999996,0.7500479999998788,-0.3665773711426014,0.1289646480325858,0.07233617210182346,8.0,-0.5000319999999192,0.6373283400658745,0.4307398913920975,0.3473382129987373
2024-03-06,4.10298322635244,-3.299778125014008,13.5,1.5,-0.16709386928551423,-0.2530204000027606,-0.3213471971117135,13.5,-0.7499840000000404,-0.062466431555115325,-0.46278457071193657,-0.36740680787841806,9.5,0.2499840000000404,-0.8032545323735593,-0.6428087173433557,-0.5805178887459668,14.25001599999996,0.0,-0.7592855959762558,-0.6696790866937125,-0.6519095263358987,14.49996800000008,0.0,-0.4856189737258477,-0.1623233976728661,-0.12921753848964965,6.25001599999996,0.2499840000000404,0.6019196634802289,0.6269508404006663,0.5397062312250362,6.25001599999996,-0.2499840000000404,0.25293185291083714,0.13066248300087577,0.010483030159790243,6.74998400000004,1.7499840000000404,-0.03826554666846023,-0.3771738311513273,-0.28185715216309076,10.5,-0.5,-0.5407615596209667,-0.4746115181866475,-0.40346347697139984,16.5,-0.2499840000000404,-0.42546027236925266,-0.49688423005350363,-0.4839861996553957,17.74998400000004,0.4999680000000808,-0.32010100264940944,0.12686376108108588,0.08006961861740411,7.25001599999996,-0.7499840000000404,0.6070094067016237,0.4251666259300586,0.3544668644128389
2024-03-07,4.09039629801714,-1.2586928335299952,11.49996800000008,-2.000031999999919,-0.11473883109178484,-0.23099771712008793,-0.27373746384050696,16.75001599999996,3.2500159999999596,-0.08062477081541264,-0.43233721053898805,-0.39642359404187694,8.25001599999996,-1.2499840000000404,-0.7771065658371732,-0.6298256531222838,-0.6204597158201908,13.99996800000008,-0.2500479999998788,-0.7579106666706018,-0.6746036584126371,-0.6261898634284061,14.75001599999996,0.2500479999998788,-0.5013664732596869,-0.16512683941038664,-0.09093084617238337,5.25001599999996,-1.0,0.5978020302515745,0.6214938479823597,0.5488598858763577,7.999968000000081,1.7499520000001212,0.22809804945429682,0.12185420271805113,0.038500974926617804,5.75001599999996,-0.9999680000000808,-0.02557932766588584,-0.3744422361452914,-0.31235638376107033,10.25001599999996,-0.2499840000000404,-0.5394418549024955,-0.47280331718135243,-0.45316627973154266,18.24998400000004,1.7499840000000404,-0.4748024842596287,-0.49760036022159626,-0.4534821326007606,16.5,-1.2499840000000404,-0.3090381307069111,0.1280456845726228,0.1272177265973416,4.74998400000004,-2.500031999999919,0.602598866015846,0.4221414844342349,0.34292760816243906
2024-03-08,4.08751945416117,-0.28768438559696463,13.50003199999992,2.0000639999998384,-0.037914468325308384,-0.2249881839246399,-0.26686527690715,13.99996800000008,-2.750047999999879,0.04695983291099669,-0.39870141732443837,-0.3800310723890087,9.75001599999996,1.5,-0.7934763060492906,-0.6409311550882375,-0.6119368395241309,15.87500799999998,1.875039999999899,-0.6324548229991271,-0.6365000965096735,-0.6107319634082685,14.12499200000002,-0.6250239999999394,-0.4645067138009334,-0.16347267802130136,-0.0904350893615445,4.87500799999998,-0.3750079999999798,0.5723776078500998,0.6208235777753511,0.5540885713353929,7.75001599999996,-0.2499520000001212,0.2682573453513801,0.1197286368377037,0.03859102167131999,6.87500799999998,1.1249920000000202,-0.006418910712407727,-0.37234294606795787,-0.3106125655661994,9.5,-0.7500159999999596,-0.7059634003268859,-0.48486615026924357,-0.45827085208878154,20.24998400000004,2.0,-0.41621072195914793,-0.4971515994575573,-0.45138211180326543,17.25001599999996,0.7500159999999596,-0.17955240299074768,0.12404865744498658,0.12934159332828912,2.3749760000000606,-2.37500799999998,0.5459069030181672,0.416412534747574,0.3385883888444416
2024-03-11,4.10304809780107,1.5528643639899364,13.0,-0.5000319999999192,-0.0445724074066116,-0.20109270921866093,-0.26222529600108335,15.0,1.0000319999999192,0.0497272888052828,-0.4131308359130943,-0.37686905438917406,9.5,-0.2500159999999596,-0.7938729968403081,-0.640504047498562,-0.6118606802638177,16.0,0.1249920000000202,-0.6227298898793844,-0.6338643491359509,-0.6147243260958998,12.74998400000004,-1.3750079999999798,-0.4805552211081529,-0.19972194577049823,-0.10223994758954656,5.75001599999996,0.8750079999999798,0.6007751008509509,0.6524624482324158,0.5584730264273718,8.5,0.7499840000000404,0.290122714344844,0.14041259067186534,0.050507439273418844,6.75001599999996,-0.1249920000000202,-0.044815379797861606,-0.3855939592771063,-0.3165108530352029,9.99996800000008,0.4999680000000808,-0.69080988322463,-0.4794888034825352,-0.4585241769291531,20.25001599999996,3.199999991920777e-05,-0.4197891556734357,-0.48859321374670883,-0.4528748694031845,17.25001599999996,0.0,-0.1684685198440297,0.12388404734756735,0.12327758717693665,3.2499840000000404,0.8750079999999798,0.5452686982629225,0.4696739385205506,0.3385733714160517
2024-03-12,4.15366883599352,5.062073819245061,13.50003199999992,0.5000319999999192,-0.031041396609831424,-0.17826014363251882,-0.2623689868137534,14.74998400000004,-0.2500159999999596,0.04284039466870105,-0.4097369956826983,-0.307742731236064,9.5,0.0,-0.778192664759163,-0.6328123168885242,-0.6088563632450047,15.24998400000004,-0.7500159999999596,-0.6372230947687103,-0.6370552513888075,-0.574586869762355,12.75001599999996,3.199999991920777e-05,-0.4796453142329855,-0.18697990942148882,-0.01743370101213433,6.5,0.7499840000000404,0.651489863099878,0.6765593041017136,0.548907865899587,9.00003199999992,0.5000319999999192,0.2937519012982823,0.13340767849770105,0.09648091297170575,5.499968000000081,-1.2500479999998788,-0.08821613035898508,-0.3934004585274548,-0.30965966693333324,9.75001599999996,-0.2499520000001212,-0.6761377129983069,-0.47520703956223875,-0.4802959568097139,19.75001599999996,-0.5,-0.43014221220472476,-0.48847668961342594,-0.40153498900669377,16.24998400000004,-1.0000319999999192,-0.21006066100739126,0.12542825193760135,0.16141346118439442,5.74998400000004,2.5,0.5764747853433899,0.4979245255841064,0.37167565003488595
2024-03-13,4.19083991519551,3.71710792019897,13.0,-0.5000319999999192,-0.043569070809301946,-0.20550229209777307,-0.2239453218016373,15.5,0.7500159999999596,0.09503080724068243,-0.3727206193362091,-0.32900325339691666,9.5,0.0,-0.5772089639907834,-0.6585785548466404,-0.5944409987203214,14.24998400000004,-1.0,-0.4144067391728964,-0.6154829623113554,-0.5451895405096797,12.75001599999996,0.0,-0.5604808291743574,-0.169610419675728,-0.06704768789860412,7.0,0.5,0.5441800302419286,0.6546951517943549,0.5184397956728675,6.5,-2.500031999999919,0.09723337745747161,0.10978605294309339,-0.00462120712880804,8.5,3.000031999999919,0.04496067812784993,-0.3230823357703265,-0.2565081792919977,8.0,-1.7500159999999596,-0.39834587888172474,-0.4892479275508976,-0.46341935485287583,17.5,-2.2500159999999596,-0.5693090282527062,-0.5050043339560212,-0.4044611291329519,17.24998400000004,1.0,-0.37043920063202523,0.16419335232925703,0.16076067501486196,7.25001599999996,1.5000319999999192,0.6738490169588387,0.5097509670280885,0.3183101295212499
2024-03-14,4.29719686755143,10.635695235592024,12.99996800000008,-3.199999991920777e-05,-0.006306368601122952,-0.19705218679563774,-0.22975183002278818,14.50003199999992,-0.9999680000000808,-0.06178400424599402,-0.3888609064181716,-0.3444654546339627,7.999968000000081,-1.5000319999999192,-0.6290829341418593,-0.6703905353643128,-0.6099177420112989,13.25001599999996,-0.9999680000000808,-0.496310148643446,-0.6351691899198746,-0.5649162179305528,12.75001599999996,0.0,-0.5136778976340687,-0.16383773874451552,-0.06334703346246899,7.24998400000004,0.2499840000000404,0.5788720183471027,0.6424792048764242,0.5161501497650454,5.999968000000081,-0.5000319999999192,0.05425994964362692,0.12037283696377016,-0.015190081825034354,6.500031999999919,-1.9999680000000808,-0.2282217182289196,-0.35015055136135964,-0.2828470808449224,7.499968000000081,-0.5000319999999192,-0.3276748467361497,-0.4787443933736013,-0.46118519039920786,15.75001599999996,-1.7499840000000404,-0.6292375800068516,-0.5291779371092095,-0.42269714535642966,18.5,1.2500159999999596,-0.26387463171002823,0.19266310583025356,0.18108618598830778,6.25001599999996,-1.0,0.5099501228172311,0.45921691643510926,0.29294175823816
2024-03-15,4.30331150352205,0.6114635970619453,12.49996800000008,-0.5,-0.0026062460719409666,-0.18021957462396831,-0.23489333545802035,15.25001599999996,0.7499840000000404,-0.02124796871408971,-0.3975347048289253,-0.3408474900415574,7.75001599999996,-0.2499520000001212,-0.6215558299398987,-0.6691528004945501,-0.6089520955381515,12.24998400000004,-1.0000319999999192,-0.5280873788088872,-0.6234502876560649,-0.5589830716397756,11.74998400000004,-1.0000319999999192,-0.48986518963139,-0.1723320129063076,-0.07529530273236262,7.25001599999996,3.199999991920777e-05,0.5695587921698685,0.6451592203192668,0.5163433800859225,5.499968000000081,-0.5,0.05066812906127875,0.11097626235561549,-0.019535481715629018,7.75001599999996,1.2499840000000404,-0.18779364880969235,-0.3409877121690797,-0.27730788252913113,6.75001599999996,-0.7499520000001212,-0.32544508678033257,-0.47705737475875837,-0.4588646942940438,15.74998400000004,-3.199999991920777e-05,-0.629969534655009,-0.5296500268346631,-0.42568033138812506,15.5,-3.0,-0.2547958924122522,0.16823037007874206,0.17022901521008996,7.24998400000004,0.9999680000000808,0.5032385648591251,0.4671294511565149,0.3002172696643549
2024-03-18,4.33910539319769,3.5793889675640678,12.74998400000004,0.2500159999999596,0.008129649341164969,-0.17586341516274093,-0.2282337712580915,14.50003199999992,-0.7499840000000404,-0.044655734605794535,-0.4059339639156179,-0.3614621032957634,7.24998400000004,-0.5000319999999192,-0.6228916945003871,-0.6842312265425502,-0.6078193536604608,11.74998400000004,-0.5,-0.5820278144271076,-0.6257025418691159,-0.5561668662021474,11.50003199999992,-0.2499520000001212,-0.43850645624160955,-0.1746887453977463,-0.06974876159829065,7.74998400000004,0.4999680000000808,0.5638706066238727,0.6512193938614839,0.5269244185438209,6.75001599999996,1.2500479999998788,0.06451606286647563,0.1268683803398217,-0.0141837705840581,5.25001599999996,-2.5,-0.27220897598440713,-0.35922713634442494,-0.2823141184956154,7.999968000000081,1.2499520000001212,-0.21263025020856316,-0.46551495560862854,-0.45433110094838014,14.50003199999992,-1.2499520000001212,-0.6739896611655137,-0.53403841744175,-0.42198955440183483,15.49996800000008,-3.199999991920777e-05,-0.18684118746409706,0.16789814661638047,0.15970818095570688,8.00003199999992,0.7500479999998788,0.5110662361074235,0.4725535169915621,0.2912485650282688
2024-03-19,4.29550347301076,-4.360192018692999,13.00003199999992,0.2500479999998788,0.0028865375057921267,-0.1598026389004036,-0.23527121633917092,15.24998400000004,0.7499520000001212,-0.06502244364758723,-0.4051700696843491,-0.3556751985261376,7.0,-0.2499840000000404,-0.6053425658143496,-0.6694834787616714,-0.6165223380169366,13.0,1.2500159999999596,-0.630378801456718,-0.6298096083583423,-0.5752795239937796,12.74998400000004,1.2499520000001212,-0.4720542254717488,-0.2103572016649986,-0.10077664272580006,6.500031999999919,-1.2499520000001212,0.588007418045168,0.6547693366233159,0.5440203680304699,6.5,-0.2500159999999596,0.082601587540301,0.11880113446306378,-0.005731642707799222,5.25001599999996,0.0,-0.26206451027523364,-0.33167281655568104,-0.29806799255787264,7.999968000000081,0.0,-0.1934918468263474,-0.4638598646039142,-0.4457318191561275,15.25001599999996,0.7499840000000404,-0.7142041330147302,-0.5542960496734599,-0.4454725213604777,16.5,1.0000319999999192,-0.20038679084175157,0.15427348844833502,0.13450617603401444,8.75001599999996,0.7499840000000404,0.4900691922060521,0.4556963712345913,0.2914874176899676
2024-03-20,4.2698362439352,-2.5667229075560627,13.0,-3.199999991920777e-05,-0.06664326043593768,-0.13810902421685897,-0.24563439164311202,15.5,0.2500159999999596,-0.07002994434137425,-0.46828336190939274,-0.3565456404633442,7.5,0.5,-0.5836143029755532,-0.6778085841018137,-0.630151690650679,13.74998400000004,0.7499840000000404,-0.6371704114742192,-0.6515611367257492,-0.57778480934906,12.50003199999992,-0.2499520000001212,-0.5008836219758226,-0.20827791802945417,-0.09612381769558723,6.74998400000004,0.2499520000001212,0.6034104994297232,0.644139494010555,0.5387249168978423,7.0,0.5,0.014046519877565548,0.13970816875829561,-0.010541366079897401,5.5,0.2499840000000404,-0.29877316159406525,-0.3750264403483378,-0.2991918656245227,8.24998400000004,0.2500159999999596,-0.11720834857735758,-0.45371740749408157,-0.4650053266762747,16.75001599999996,1.5,-0.7274564471510654,-0.5566222696265277,-0.4492681258816274,17.25001599999996,0.7500159999999596,-0.1995098592630946,0.12065870226891032,0.13921630708034663,6.999968000000081,-1.7500479999998788,0.49217060992381806,0.4870580333707242,0.2973300127604474
2024-03-21,4.26988836561092,0.005212167572032911,12.24998400000004,-0.7500159999999596,-0.06309386767482318,-0.11643678731890539,-0.24642219589401143,15.74998400000004,0.2499840000000404,-0.0748013902657983,-0.47317570594490177,-0.3566454178615389,8.00003199999992,0.5000319999999192,-0.5750607314904274,-0.6763312956358806,-0.6294235925995353,13.74998400000004,0.0,-0.6371089179639633,-0.6492308294994421,-0.5904673001160932,13.5,0.9999680000000808,-0.4823315519977876,-0.21547442542676204,-0.09547629095498068,7.24998400000004,0.5,0.6003709117960487,0.6423461385877253,0.535038476100939,7.0,0.0,0.01933611685655746,0.15848413231913558,-0.01010287531636674,4.5,-1.0,-0.2988234255874998,-0.3641696905098526,-0.2975190712613684,9.5,1.2500159999999596,-0.11726302070253909,-0.4787423104080519,-0.46414603084268896,16.5,-0.2500159999999596,-0.7324085149529912,-0.5520206947044498,-0.4489845493579575,19.0,1.7499840000000404,-0.19554318354327385,0.11472370006977438,0.14390325532649506,6.25001599999996,-0.7499520000001212,0.4888600067966641,0.4931929545537756,0.30043245856696904
2024-03-22,4.21677070610472,-5.311765950620018,12.25001599999996,3.199999991920777e-05,-0.06431698105068641,-0.1339981217653443,-0.24529769253460115,15.0,-0.7499840000000404,-0.070169930081164,-0.4599778688243365,-0.33894079658535275,8.75001599999996,0.7499840000000404,-0.57088729321304,-0.6967496570879402,-0.6331122695350877,13.49996800000008,-0.2500159999999596,-0.6082874917291239,-0.6357928302522768,-0.5966816990498052,14.25001599999996,0.7500159999999596,-0.4211635044913329,-0.21727381601732404,-0.10417556081061376,7.5,0.2500159999999596,0.498075202995115,0.6274676915163787,0.5220745388144444,6.25001599999996,-0.7499840000000404,0.051563643829278465,0.17381592580684108,-0.002579479357878717,4.75001599999996,0.2500159999999596,-0.35231127498922427,-0.38770987169981114,-0.3014273444761131,9.49996800000008,-3.199999991920777e-05,-0.10013469842271733,-0.4869326717511537,-0.45733308352683627,16.25001599999996,-0.2499840000000404,-0.70324681503901,-0.537044097230445,-0.45482698426864715,18.75001599999996,-0.2499840000000404,-0.03403917071756821,0.09651558794023013,0.14809207525516488,8.49996800000008,2.249952000000121,0.3318007404419432,0.4535455845740127,0.2696374129572597
2024-03-25,4.25230628891162,3.5535582806899946,11.75001599999996,-0.5,-0.07462197046266504,-0.1475235459447619,-0.2319616661634812,14.5,-0.5,-0.1095875252333492,-0.45915803467048627,-0.33195118520081895,8.5,-0.2500159999999596,-0.5487290490632861,-0.7096861129301247,-0.6405957622763107,14.25001599999996,0.7500479999998788,-0.5592717833167554,-0.6320204333898213,-0.5785346045280954,13.99996800000008,-0.2500479999998788,-0.3860903242259403,-0.215431846366569,-0.127032694519369,7.500031999999919,3.199999991920777e-05,0.48211024475615694,0.6311107438612553,0.5161770684801195,6.74998400000004,0.4999680000000808,0.014762602003408974,0.17828019059649408,0.016500804307898676,2.7500159999999596,-2.0,-0.4164924056540955,-0.3910297711967179,-0.31255420388488236,9.5,3.199999991920777e-05,-0.03774225468125136,-0.5096679462971421,-0.444096188868202,17.25001599999996,1.0,-0.6479749357070337,-0.5200384229590863,-0.49829486615292307,19.49996800000008,0.7499520000001212,0.04337602621917132,0.10122957354412827,0.15672490239514597,7.500031999999919,-0.9999360000001616,0.27843886292145015,0.43770755687012564,0.28940217045626637
2024-03-26,4.23261689826413,-1.968939064748998,12.24998400000004,0.4999680000000808,-0.07266391120341024,-0.19153439851443127,-0.23043182539111537,15.25001599999996,0.7500159999999596,-0.12155536475409397,-0.4445901329135808,-0.3374396258964032,9.0,0.5,-0.5491779153938275,-0.7068294958986989,-0.6361006489307904,14.25001599999996,0.0,-0.5514400246078545,-0.6174239130596145,-0.5748829708271045,14.24998400000004,0.2500159999999596,-0.3964600655856895,-0.22925817036055182,-0.14391052542556984,7.5,-3.199999991920777e-05,0.47445292262053096,0.6148312407145782,0.5249635074272238,7.24998400000004,0.5,0.025050675581190365,0.1504862349645816,0.019341642752453075,4.5,1.7499840000000404,-0.42609153556488993,-0.3709497192055653,-0.31369838123955895,9.24998400000004,-0.2500159999999596,-0.02906493301429575,-0.4981868077317635,-0.4412761375578175,17.75001599999996,0.5,-0.6468685712488994,-0.5210167384284585,-0.514365240272017,21.0,1.5000319999999192,0.05104219059604352,0.08607342708726501,0.1694276009696753,7.0,-0.5000319999999192,0.2667240793920343,0.43758201705747746,0.2859951615661721
2024-03-27,4.19525231224064,-3.7364586023489466,11.75001599999996,-0.4999680000000808,-0.05201550879499339,-0.1657934081784345,-0.22332259992374648,16.25001599999996,1.0,-0.16107195365889113,-0.45124494934693365,-0.3444234571072547,7.74998400000004,-1.2500159999999596,-0.4417484951700097,-0.6708802831031353,-0.6144336031364364,15.5,1.2499840000000404,-0.5716248866322495,-0.6203926244436673,-0.5914120907555532,15.5,1.2500159999999596,-0.38986097964283845,-0.2506528227971199,-0.1581935065705936,6.74998400000004,-0.7500159999999596,0.4679665258829636,0.6278356555523448,0.5306902984722919,6.500031999999919,-0.7499520000001212,0.01391723417646474,0.15111524441635005,0.024033925296357127,4.74998400000004,0.2499840000000404,-0.4326766336857564,-0.3651527330185595,-0.3145582559839986,8.0,-1.2499840000000404,0.06023010156886142,-0.47410986603857996,-0.42985580793789413,20.0,2.2499840000000404,-0.669990221806113,-0.5436103190497683,-0.5320677515813865,22.24998400000004,1.2499840000000404,0.06489843764504584,0.08506782436603477,0.16193862626295588,6.000031999999919,-0.9999680000000808,0.2777731033955489,0.4409076348470307,0.29122105942815635
2024-03-28,4.19244966560193,-0.28026466387105486,10.25001599999996,-1.5,-0.0392060853643706,-0.10371381131296359,-0.21570406880931778,16.49996800000008,0.2499520000001212,-0.19135896056933108,-0.4286005849469515,-0.3658140798096318,7.500031999999919,-0.2499520000001212,-0.43406897684170426,-0.6543492004382868,-0.6107003745504466,14.74998400000004,-0.7500159999999596,-0.5570675785320848,-0.5988442058138521,-0.57195064301914,15.74998400000004,0.2499840000000404,-0.3861992677427329,-0.2722603084513999,-0.21411364973193342,7.500031999999919,0.7500479999998788,0.45223416558568497,0.5897677464716077,0.5721065469762627,6.999968000000081,0.4999360000001616,0.004469466194570055,0.18397467869917677,-0.02119016061096243,3.500031999999919,-1.2499520000001212,-0.4812019982093975,-0.3479946625384487,-0.3138742437431133,8.74998400000004,0.7499840000000404,0.08652529778078671,-0.47532449313052366,-0.42711492741325213,18.24998400000004,-1.7500159999999596,-0.6395365057611003,-0.4980769978054959,-0.501939744237055,22.25001599999996,3.199999991920777e-05,0.06906678545182551,0.037127542160237545,0.12401921089966927,6.0,-3.199999991920777e-05,0.2679097467011131,0.4525663478323721,0.31488158146759226
2024-04-01,4.32810212500683,13.565245940490023,9.24998400000004,-1.0000319999999192,-0.27339916083116056,-0.08664631348891454,-0.22009196543994256,15.75001599999996,-0.7499520000001212,-0.28600022954033455,-0.40792942242230085,-0.4212419712249104,7.25001599999996,-0.2500159999999596,-0.2902670152160854,-0.6200451464729522,-0.5904299778581165,13.74998400000004,-1.0,-0.5402788298933644,-0.6421813549801283,-0.5809168726437892,13.74998400000004,-2.0,-0.6150288813780007,-0.48534460464769563,-0.2929177350740429,7.25001599999996,-0.2500159999999596,0.2271586854136317,0.566048448998168,0.5552336942962,8.24998400000004,1.2500159999999596,-0.04680380382744547,0.260126214021254,0.05013379575705614,0.7499840000000404,-2.750047999999879,-0.56679940491513,-0.39524510902868515,-0.379702398381354,8.50003199999992,-0.2499520000001212,0.1438921460313014,-0.42900656557210376,-0.4111354178109757,18.24998400000004,0.0,-0.4682330932842582,-0.5038260294905269,-0.47683732340015983,19.74998400000004,-2.500031999999919,-0.3198638695415843,-0.17596143612844214,0.03712545343541604,6.25001599999996,0.2500159999999596,0.1603097335814181,0.5048758337939715,0.3197127473209677
2024-04-02,4.36310623624325,3.500411123641989,10.0,0.7500159999999596,-0.255880061638277,-0.11323382053144528,-0.18178834898199045,14.25001599999996,-1.5,-0.3078866783427672,-0.27220947258646744,-0.4250822127415268,6.499968000000081,-0.7500479999998788,-0.29565188702611706,-0.6734712054274268,-0.5972380499793941,14.00003199999992,0.2500479999998788,-0.5179510079936582,-0.6296329196594194,-0.5853662128089843,13.24998400000004,-0.5,-0.6274113217293124,-0.44617946465776315,-0.2943063241269255,7.5,0.2499840000000404,0.21620379633462142,0.48772941009961296,0.5513404608219505,6.75001599999996,-1.4999680000000808,-0.12042593459527194,0.3562115343172419,0.14940829004142753,0.5,-0.2499840000000404,-0.5525990329334437,-0.38356220852103234,-0.4305108391930382,5.5,-3.000031999999919,-0.0055293516657636205,-0.4899362758280599,-0.400353588972915,18.25001599999996,3.199999991920777e-05,-0.4574647221582804,-0.37222728991963416,-0.48629349085467305,19.99996800000008,0.2499840000000404,-0.333946614371034,-0.25159872035216685,0.01734565775545364,9.50003199999992,3.2500159999999596,0.17460883650815934,0.4439875141996407,0.35596760118874
