date,price,ticker,vol,momentum,z,regime,position,ema_fast,ema_medium,ema_slow,atr
2024-02-28,109.8125,TY1 COMB Comdty,,,,neutral,0,110.28493625860378,111.17376511675926,111.6324114284762,0.3039876601973137
2024-02-29,109.921875,TY1 COMB Comdty,,,,neutral,0,110.25035899587961,111.13271953916059,111.6041380990799,0.2780393055043386
2024-03-01,110.5,TY1 COMB Comdty,,,,neutral,0,110.27413432960536,111.11197463623728,111.58588788256618,0.31805073143709345
2024-03-04,110.21875,TY1 COMB Comdty,,,,neutral,0,110.26885963154771,111.08268858259015,111.5632905621932,0.313143967245481
2024-03-05,110.75,TY1 COMB Comdty,,,,neutral,0,110.31468252378127,111.07178076021015,111.5498477429834,0.3422247716127502
2024-03-06,110.921875,TY1 COMB Comdty,,,,neutral,0,110.37251037865926,111.06686581725243,111.53946802822335,0.3195114687310502
2024-03-07,111.078125,TY1 COMB Comdty,,,,neutral,0,110.43971177116791,111.06723497078514,111.53184252362462,0.2977432729002435
2024-03-08,111.140625,TY1 COMB Comdty,,,,neutral,0,110.50646541200906,111.0696412012512,111.52537611827546,0.2663775031802111
2024-03-11,111.015625,TY1 COMB Comdty,,,,neutral,0,110.55495680134153,111.06787017825935,111.51695047995686,0.2475271694228496
2024-03-12,110.609375,TY1 COMB Comdty,,,,neutral,0,110.56013948692805,111.05283754946396,111.50194923235428,0.26869021349980304
2024-03-13,110.40625,TY1 COMB Comdty,,,,neutral,0,110.54548334531586,111.03163795767826,111.48383850124098,0.25994818503316264
2024-03-14,109.734375,TY1 COMB Comdty,,,,neutral,0,110.46823493147626,110.9891047459511,111.45492174915435,0.3148717603620743
2024-03-15,109.609375,TY1 COMB Comdty,,,,neutral,0,110.38643874752614,110.94386770510023,111.42441684420966,0.2895555256471311
2024-03-18,109.359375,TY1 COMB Comdty,,,,neutral,0,110.28862315252366,110.89191712460513,111.39028392116488,0.28428145556084694
2024-03-19,109.671875,TY1 COMB Comdty,,,,neutral,0,110.22988523323569,110.85191574347054,111.36188046792249,0.28804392815273405
2024-03-20,110.4375,TY1 COMB Comdty,,,,neutral,0,110.24965806816562,110.83832834204529,111.34660145192379,0.3517214043990362
2024-03-21,110.390625,TY1 COMB Comdty,,,,neutral,0,110.26308349024508,110.82364954394544,111.33080018825564,0.31107521714583136
2024-03-22,110.75,TY1 COMB Comdty,,,,neutral,0,110.30945649117412,110.82123480479967,111.32120018514398,0.31751518819305385
2024-03-25,110.515625,TY1 COMB Comdty,,,,neutral,0,110.32909158725278,110.81121481119969,111.30788489282756,0.30642982976731337
2024-03-26,110.640625,TY1 COMB Comdty,,,,neutral,0,110.35876143608584,110.80562170263576,111.29685580368992,0.28223918579833823
2024-03-27,110.875,TY1 COMB Comdty,,,,neutral,0,110.40792701360148,110.80789640091,111.28988298048844,0.2758572943585598
2024-03-28,110.796875,TY1 COMB Comdty,0.05978047411304142,-0.013357450953109806,-0.22344170318642237,neutral,0,110.44496967897277,110.80753504350311,111.28173408824898,0.24949298844408518
2024-04-01,109.921875,TY1 COMB Comdty,0.061633779206254825,-0.023052353839744466,-0.37402142358658136,mod_short,-1,110.39515113811822,110.7784970092899,111.25925707852586,0.33289392331820716
2024-04-02,109.71875,TY1 COMB Comdty,0.061048008118211344,-0.020231617134086832,-0.3314050328212347,mod_short,-1,110.33073198210697,110.74375120570662,111.2337941516081,0.3155914002091129
2024-04-03,109.796875,TY1 COMB Comdty,0.060935193480816226,-0.01720279720279716,-0.28231299877981003,mod_short,-1,110.27988846000154,110.71270608420804,111.21004342182945,0.28392921351456457
2024-04-04,110.125,TY1 COMB Comdty,0.06094688312331662,-0.01715241946729884,-0.2814322667263158,mod_short,-1,110.26513717809664,110.69343703226679,111.19210881981576,0.28982198504595597
2024-04-05,109.65625,TY1 COMB Comdty,0.061460009638165114,-0.020106115610164732,-0.3271414327549884,mod_short,-1,110.20714792303981,110.65943090006131,111.16672272362047,0.3136790537064952
2024-04-08,109.265625,TY1 COMB Comdty,0.061815433329234996,-0.023324022346368767,-0.3773171373262525,mod_short,-1,110.11747907322649,110.61373234596094,111.13529962075071,0.32393851321229583
2024-04-09,109.640625,TY1 COMB Comdty,0.06159492236333243,-0.024061196105702343,-0.3906360326874284,mod_short,-1,110.07206439958588,110.58182718707697,111.11059425511847,0.33074671145065637
2024-04-10,108.203125,TY1 COMB Comdty,0.06661872502749333,-0.03899528170968636,-0.5853501653415483,mod_short,-1,109.89407017105388,110.5038369514351,111.06253691205866,0.4783138165905689
2024-04-11,108.109375,TY1 COMB Comdty,0.06543493605243907,-0.033389214864487315,-0.5102658744516759,mod_short,-1,109.72409920238208,110.42533000220772,111.01372431847092,0.4270386410451597
2024-04-12,108.6875,TY1 COMB Comdty,0.06618617215537391,-0.024540737624456632,-0.37078345559623177,mod_short,-1,109.62537546882189,110.36835196934844,110.97527432973588,0.4471834889058051
2024-04-15,107.890625,TY1 COMB Comdty,0.06762469469330573,-0.02978783195166501,-0.4404874888790256,mod_short,-1,109.4601611384579,110.28711501953373,110.9242883904014,0.49380902371836444
2024-04-16,107.671875,TY1 COMB Comdty,0.06769654676593079,-0.03107424071991005,-0.4590225381414667,mod_short,-1,109.28984817289049,110.20136944512278,110.8705294913865,0.45713448722258254
2024-04-17,108.15625,TY1 COMB Comdty,0.06801100006667635,-0.029988789237668123,-0.4409402774296487,mod_short,-1,109.18188644213902,110.13431634856137,110.82566536756194,0.46076655559290486
2024-04-18,107.703125,TY1 COMB Comdty,0.0683080901022742,-0.03161000280977799,-0.4627563552494288,mod_short,-1,109.04105201907817,110.05460515680525,110.77405313008158,0.4597476815138509
2024-04-19,107.90625,TY1 COMB Comdty,0.06838835135934793,-0.027597859757814702,-0.403546206470181,mod_short,-1,108.93297563630881,109.98416728281164,110.72665142545215,0.42553132397867083
2024-04-22,107.859375,TY1 COMB Comdty,0.06798606186833848,-0.031021897810219023,-0.4562979080961609,mod_short,-1,108.83072795666035,109.91450196206371,110.67925842668436,0.37504381411484805
2024-04-23,108.078125,TY1 COMB Comdty,0.0680515024300354,-0.02659724176752043,-0.39083989063820285,mod_short,-1,108.75905148459746,109.8542928813403,110.63626448574743,0.354204638899535
2024-04-24,107.734375,TY1 COMB Comdty,0.06753159907569875,-0.03390780439960772,-0.5021027913406755,mod_short,-1,108.66146324796914,109.78478737703406,110.58829937028054,0.35281068704626367
2024-04-25,107.359375,TY1 COMB Comdty,0.06771391476590662,-0.03821388577827545,-0.5643431768844623,mod_short,-1,108.53745484340065,109.70526565975426,110.5349287195321,0.35576926210676185
2024-04-26,107.578125,TY1 COMB Comdty,0.06639909105174346,-0.04228682709695364,-0.636858523620457,mod_short,-1,108.4460900964101,109.63552334304102,110.48605593077951,0.33750002715919364
2024-04-29,107.953125,TY1 COMB Comdty,0.06591070718752079,-0.04373702422145331,-0.6635799566983598,mod_short,-1,108.39914103960915,109.58036274162983,110.44418930382449,0.3425000235379678
2024-04-30,107.4375,TY1 COMB Comdty,0.06298457444324561,-0.03778337531486142,-0.5998829975251705,mod_short,-1,108.307556178694,109.5101049468223,110.39449195995962,0.3655833537329055
2024-05-01,108.109375,TY1 COMB Comdty,0.06272134482322092,-0.024118476727785665,-0.38453379460793125,mod_short,-1,108.28868178072314,109.46417937479534,110.35672143169583,0.40642223990185145
2024-05-02,108.359375,TY1 COMB Comdty,0.062144598826604676,-0.0262566694748666,-0.42250927627882406,mod_short,-1,108.29541446827332,109.42795628053975,110.3237074410893,0.38556594124827126
2024-05-03,108.859375,TY1 COMB Comdty,0.06299249785833055,-0.020938729623383945,-0.33240037044530163,mod_short,-1,108.34912499510443,109.40931427134173,110.29950359908783,0.40082381574850173
2024-05-06,108.890625,TY1 COMB Comdty,0.06255754324524011,-0.016788939051918694,-0.26837593327637804,mod_short,-1,108.4006964241421,109.39230806572395,110.27621634951613,0.35154730698203485
2024-05-07,109.015625,TY1 COMB Comdty,0.06256676143778846,-0.01413028119259574,-0.22584325715253453,neutral,0,108.45926105041428,109.37995780127399,110.25538012886298,0.3213409993844302
2024-05-08,108.828125,TY1 COMB Comdty,0.06256056767111044,-0.01707592435788885,-0.2729502783232298,mod_short,-1,108.49439095037482,109.36186492254369,110.23178913499748,0.30349553279983954
2024-05-09,109.09375,TY1 COMB Comdty,0.05950673200700098,-0.004846066134549631,-0.08143727560067474,neutral,0,108.55147276462483,109.35307426934553,110.21297857078267,0.29844612842652757
2024-05-10,108.703125,TY1 COMB Comdty,0.05944265533985436,-0.011930123561994077,-0.2006997078745121,neutral,0,108.56591583466056,109.33176445723583,110.18802231341436,0.3107366446363239
2024-05-13,108.828125,TY1 COMB Comdty,0.059413891649939335,-0.012196851510424045,-0.20528619101887258,neutral,0,108.59088813612145,109.31525168814613,110.16554467187032,0.28597175868481406
2024-05-14,109.09375,TY1 COMB Comdty,0.059165972691193995,-0.005979498861047872,-0.10106313796710105,neutral,0,108.63877974220512,109.30798933771511,110.14782905745926,0.2832588575268389
2024-05-15,109.71875,TY1 COMB Comdty,0.0602526379977208,-0.0019897669130187756,-0.03302373106209961,neutral,0,108.7416340524713,109.32145690041297,110.1407368416335,0.32882434318992704
2024-05-16,109.484375,TY1 COMB Comdty,0.060128872430868736,-0.0012827822120866639,-0.02133388104959896,neutral,0,108.81237128556927,109.3267984774486,110.12988788557345,0.3162310974312701
2024-05-17,109.1875,TY1 COMB Comdty,0.0603404046036343,-0.0028538812785388057,-0.04729635635169269,neutral,0,108.84809782980076,109.32223131425357,110.11431122630778,0.3136502844404341
2024-05-20,109.09375,TY1 COMB Comdty,0.05992688142447964,-0.0071103526734925815,-0.1186504704479426,neutral,0,108.87149327458164,109.3147401236223,110.09744244570766,0.2843302465150429
2024-05-21,109.234375,TY1 COMB Comdty,0.059799086396485755,-0.0034212401995723507,-0.05721224864354129,neutral,0,108.9060534389072,109.31210520153633,110.08317686809265,0.26516954697970385
2024-05-22,109.03125,TY1 COMB Comdty,0.059899460606815495,-0.004564907275320995,-0.07620948885141697,neutral,0,108.91797692091603,109.30289683427283,110.06578964713245,0.25689694071574337
2024-05-23,108.71875,TY1 COMB Comdty,0.05991289358079524,-0.009960159362549792,-0.16624400470857026,neutral,0,108.89900292844784,109.28374447905077,110.04352452899803,0.26431068195364427
2024-05-24,108.703125,TY1 COMB Comdty,0.05986449260204193,-0.011087420042643958,-0.18520861967960245,neutral,0,108.88034788764328,109.26470777481958,110.02136916488237,0.2311525910264917
2024-05-28,108.296875,TY1 COMB Comdty,0.05920948057608783,-0.019937782805429904,-0.336732945660765,mod_short,-1,108.82477904120105,109.23297555269434,109.9928651290992,0.2544989122229595
2024-05-29,107.765625,TY1 COMB Comdty,0.059781679790460056,-0.022256875531613263,-0.3723026119310386,mod_short,-1,108.72390722775334,109.18486569850764,109.95605124266781,0.29139905725989823
2024-05-30,108.234375,TY1 COMB Comdty,0.0596149113356062,-0.022714446952595946,-0.38101955439845275,mod_short,-1,108.67728511082444,109.15370206904836,109.92759378411134,0.3150458496252451
2024-05-31,108.484375,TY1 COMB Comdty,0.059739694911460764,-0.021974926045921994,-0.36784463125382005,mod_short,-1,108.65891271931736,109.13175691924349,109.90373892817561,0.30637306967521244
2024-06-03,109.25,TY1 COMB Comdty,0.06154959994908678,-0.016458010972007275,-0.26739428015163674,mod_short,-1,108.71520674604903,109.13563374156337,109.89293332605702,0.3676066603851841
2024-06-04,109.703125,TY1 COMB Comdty,0.06219166871030065,-0.012934064389146682,-0.20797101376063326,neutral,0,108.80929419880627,109.15424001233178,109.8897959983536,0.37900910566715956
2024-06-05,109.984375,TY1 COMB Comdty,0.06241877396821327,-0.009289232934553082,-0.14882113735978889,neutral,0,108.92120665606282,109.18145755291106,109.89135928763703,0.36597455824487163
2024-06-06,110.0625,TY1 COMB Comdty,0.062009874064839474,-0.004944201158355699,-0.07973248184935655,neutral,0,109.02990126024731,109.21034419052052,109.8941880597422,0.32759461714555543
2024-06-07,109.046875,TY1 COMB Comdty,0.06469841113208662,-0.012312482309651873,-0.1903057910419937,neutral,0,109.03151780689043,109.20498454492969,109.88018288520102,0.419332001526148
2024-06-10,108.828125,TY1 COMB Comdty,0.06364449688370781,-0.008258578954862594,-0.129761084763586,neutral,0,109.01214706337706,109.19262849427625,109.86279349866878,0.39258773465599495
2024-06-11,109.28125,TY1 COMB Comdty,0.06421079328539006,-0.002993585174625779,-0.046621214619176995,neutral,0,109.037775914484,109.19553411741472,109.85318120943458,0.40065937003519564
2024-06-12,110.03125,TY1 COMB Comdty,0.06556909113435502,0.006143734819259894,0.09369864234767279,neutral,0,109.13239249405696,109.22293463815522,109.85612449522907,0.4472381206971696
2024-06-13,110.421875,TY1 COMB Comdty,0.06570823839058244,0.006838580994443566,0.10407494040235445,neutral,0,109.25520035176582,109.26224415821571,109.86547574324182,0.43968970460421364
2024-06-14,110.46875,TY1 COMB Comdty,0.06414016186341459,0.00028296547821171636,0.004411673902761372,neutral,0,109.3707765087405,109.30180172679879,109.87544721856014,0.38731441065698513
